Link,Name,Birth Year,Occupation,Country,
http://dbpedia.org/resource/Carlos_Cabezas,Carlos Cabezas,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_David,Carlos David,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_David,Carlos David Moreno Hernández,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1992)",Carlos Calvo,,,http://dbpedia.org/resource/Mexico,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1992)",Carlos Andrés Calvo Beristain,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Frías,Carlos Frías,,,http://dbpedia.org/resource/Dominican_Republic,
http://dbpedia.org/resource/Carlos_Desio,Carlos Alberto Desio,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Desio,Carlos Desio,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_F._Lucero,Carlos F. Lucero,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Guillén,Carlos Guillén,,,http://dbpedia.org/resource/Venezuela,
http://dbpedia.org/resource/Carlos_Guerrero_(footballer),Carlos Eduardo Guerrero Zavala,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Guerrero_(footballer),Carlos Guerrero,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Bruce,Carlos Bruce,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Castillo_Mattasoglio,Carlos Castillo Mattasoglio,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Cáceda,Carlos Alberto Cáceda Ollaguez,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Cáceda,Carlos Cáceda,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Daniel_Chavez-Taffur_Schmidt,Carlos Daniel Chavez-Taffur Schmidt,,,http://dbpedia.org/resource/Peru,
"http://dbpedia.org/resource/Carlos_Fernández_(footballer,_born_1984)",,,,http://dbpedia.org/resource/Peru,
"http://dbpedia.org/resource/Carlos_Fernández_(footballer,_born_1984)",Carlos Fernández,,,http://dbpedia.org/resource/Peru,
"http://dbpedia.org/resource/Carlos_Fernández_(footballer,_born_1984)",Carlos Osvaldo Fernández Maldonando,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Ferrero,Carlos Ferrero Costa,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Ferreyros,Carlos Ferreyros,,,http://dbpedia.org/resource/Peru,
"http://dbpedia.org/resource/Carlos_Flores_(footballer,_born_1988)",Carlos Flores,,,http://dbpedia.org/resource/Peru,
"http://dbpedia.org/resource/Carlos_Flores_(footballer,_born_1988)",Carlos Javier Flores Córdova,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Gonzales,Carlos Gonzales,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Guido,Carlos Guido,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_Corrêa,Carlos Corrêa,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Corrêa,Carlos Rodrigues Corrêa,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Califo,Carlos Califo,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Califo,Carlos Califo Seidi,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Coelho_(footballer),Carlos Coelho,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Coelho_(footballer),Carlos João Pinho Coelho,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Dias_(fencer),Carlos Dias,,,http://dbpedia.org/resource/Portugal,
"http://dbpedia.org/resource/Carlos_Eugénio_Correia_da_Silva,_Count_of_Paço_de_Arcos",Carlos Eugénio Correia da Silva,,,http://dbpedia.org/resource/Portugal,
"http://dbpedia.org/resource/Carlos_Fernandes_(footballer,_born_1978)",Carlos Fernandes,,,http://dbpedia.org/resource/Portugal,
"http://dbpedia.org/resource/Carlos_Fernandes_(footballer,_born_1978)",Carlos Miguel Brandão Fernandes,,,http://dbpedia.org/resource/Portugal,
"http://dbpedia.org/resource/Carlos_Frederico_Lecor,_Viscount_of_Laguna",Viscount of Laguna,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Coloma_Nicolás,Carlos Coloma Nicolás,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_G._Vallés,Carlos G. Vallés,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Feraud,Carlos Alfredo Feraud Silva,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Feraud,Carlos Feraud,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Dávila,Carlos Dávila,,,http://dbpedia.org/resource/Chile,
http://dbpedia.org/resource/Carlos_Chaínho,Carlos Chaínho,,,http://dbpedia.org/resource/Angola,
http://dbpedia.org/resource/Carlos_Chaínho,Carlos Narciso Chaínho,,,http://dbpedia.org/resource/Angola,
http://dbpedia.org/resource/Carlos_Dinis,Carlos Dinis,,,http://dbpedia.org/resource/Angola,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1985)",Carlos Calvo,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1985)",Carlos Calvo Sobrado,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Carnero,Carlos Carnero,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Cuéllar,Carlos Cuéllar,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Cuéllar,Carlos Javier Cuéllar Jiménez,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Dotor,Carlos Dotor,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Dotor,Carlos Dotor González,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Espinosa_de_los_Monteros_y_Bernaldo_de_Quirós,The Marquis of Valtierra,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Expósito,Carlos Expósito,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Expósito,Carlos Expósito Verdejo,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_Fitz-James_Stuart,_19th_Duke_of_Alba",Carlos Fitz-James Stuart,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_Fitz-James_Stuart,_19th_Duke_of_Alba",Carlos Juan Fitz-James-Stuart y Martínez de Irujo,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Fonseca_(football_manager),Carlos Fonseca,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Fonseca_(football_manager),Carlos Agustín Fonseca Teijeiro,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Frade,Carlos Frade,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_García_Cantarero,Carlos García Cantarero,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_Gómez_(footballer,_born_1994)",Carlos Gómez,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Buitrago,Carlos Alberto Buitrago Rojas,,,http://dbpedia.org/resource/Nicaragua,
http://dbpedia.org/resource/Carlos_Buitrago,Carlos Buitrago,,,http://dbpedia.org/resource/Nicaragua,
http://dbpedia.org/resource/Carlos_Dávila_(chess_player),Carlos Dávila,,,http://dbpedia.org/resource/Nicaragua,
http://dbpedia.org/resource/Carlos_Colón_(writer),Carlos Colón,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Henriques,Carlos Henriques,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Henriques,Carlos Daniel Anastácio Henriques,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Fierro,Carlos Fierro,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Fierro,Carlos Eduardo Fierro Guerrero,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Heriberto_Pinto,Carlos Heriberto Pinto,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Heriberto_Pinto,Carlos Heriberto Pinto Rosas,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Freire_(footballer),Carlos Freire,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Freire_(footballer),Carlos Manuel da Silva Freire,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Gaete_Moggia,Carlos Gaete Moggia,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carlos_Gamarra,Carlos Gamarra,,,http://dbpedia.org/resource/Paraguay,
http://dbpedia.org/resource/Carlos_Gamarra,Carlos Alberto Gamarra Pavón,,,http://dbpedia.org/resource/Paraguay,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1992)",Carlos Calvo,,,http://dbpedia.org/resource/Mexico,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1992)",Carlos Andrés Calvo Beristain,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Camins,Carlos Camins,,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Carlos_Dominguez_III,Carlos Domínguez III,,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Carlos_Garrote,Carlos Garrote,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Grave,Carlos Grave,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Fonseca,Carlos Fonseca,,,http://dbpedia.org/resource/Nicaragua,
http://dbpedia.org/resource/Carlos_Casteglione,,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Casteglione,Carlos Casteglione,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Casteglione,Carlos Damián Casteglione,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Cecconato,Carlos Cecconato,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Checa,Carlos Checa,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_García_(footballer,_born_1984)",Carlos García,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_García_(footballer,_born_1984)",Carlos García Badías,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Gilbert,Carlos Gilbert,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Gilbert,Carlos Gilbert Herrera,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Guirao,Carlos Guirao,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_García_(Swedish_footballer),Carlos García,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carlos_García_(Swedish_footballer),Carlos Wilhelm García Ambrosiani,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carlos_Galvão_de_Melo,Carlos Galvão de Melo,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Emiro_Gutiérrez,Carlos Emiro Gutiérrez,,,http://dbpedia.org/resource/Colombia,
http://dbpedia.org/resource/Carlos_Cañete,Carlos Cañete,,,http://dbpedia.org/resource/Argentina,
"http://dbpedia.org/resource/Carlos_Díaz_(footballer,_born_1974)",Carlos Díaz,,,http://dbpedia.org/resource/Argentina,
"http://dbpedia.org/resource/Carlos_Díaz_(footballer,_born_1974)",Carlos Alberto Díaz,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Eiras,Carlos Eiras,,,http://dbpedia.org/resource/Argentina,
"http://dbpedia.org/resource/Carlos_Espínola_(footballer,_born_1995)",Carlos Espínola,,,http://dbpedia.org/resource/Argentina,
"http://dbpedia.org/resource/Carlos_Espínola_(footballer,_born_1995)",Carlos Espínola Zapattini,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Fabián_Leeb,Carlos Fabián Leeb,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Fabián_Leeb,Carlos Leeb,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Fenoy,Carlos Alberto Fenoy Muguerza,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Fenoy,Carlos Fenoy,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_García_Cambón,Carlos García Cambón,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_García_Cambón,Carlos María García Cambón,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Gats,Carlos Gats,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Gorostiza,Carlos Gorostiza Rodríguez,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Guerrico,Carlos Guerrico,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Cheppi,Carlos Cheppi,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Enrique_Meyer,Carlos Enrique Meyer,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Calderón_(Ecuadorian_footballer),Carlos Calderón,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Calderón_(Ecuadorian_footballer),Carlos Manuel Calderón Jaramillo,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Hamilton_Vasconcelos_Araújo,Carlos Hamilton,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Hermosillo,Carlos Hermosillo,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Hermosillo,Carlos Manuel Hermosillo Goytortúa,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Esquivel,Carlos Esquivel,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Esquivel,Carlos Esquivel Silva,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Duke,Carlos Duke,,,http://dbpedia.org/resource/Japan,
http://dbpedia.org/resource/Carlos_Duke,デューク・カルロス,,,http://dbpedia.org/resource/Japan,
http://dbpedia.org/resource/Carlos_Gardel,Carlos Gardel,,,http://dbpedia.org/resource/France,
"http://dbpedia.org/resource/Carlos_Gutiérrez_(footballer,_born_1976)",Carlos Gutiérrez,,,http://dbpedia.org/resource/Uruguay,
"http://dbpedia.org/resource/Carlos_Gutiérrez_(footballer,_born_1976)",Carlos Eduardo Gutiérrez Silva,,,http://dbpedia.org/resource/Uruguay,
http://dbpedia.org/resource/Carlos_García_Pierna,Carlos García,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_García_Pierna,Carlos García Pierna,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Cedron,Carlos Cedron,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_De_León,Carlos De León,,,http://dbpedia.org/resource/Puerto_Rico,
http://dbpedia.org/resource/Carlos_Estrada,Carlos Enrique Estrada Mosquera,,,http://dbpedia.org/resource/Colombia,
http://dbpedia.org/resource/Carlos_Estrada,Carlos Estrada,,,http://dbpedia.org/resource/Colombia,
http://dbpedia.org/resource/Carlos_Coolidge,Carlos Coolidge,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Enrique,,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Enrique,Carlos Alberto Enrique,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Enrique,Carlos Enrique,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Delgado,Carlos Delgado,,,http://dbpedia.org/resource/Puerto_Rico,
http://dbpedia.org/resource/Carlos_Fierro,Carlos Fierro,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Fierro,Carlos Eduardo Fierro Guerrero,,,http://dbpedia.org/resource/Mexico,
"http://dbpedia.org/resource/Carlos_Eduardo_(footballer,_born_1987)",,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Carlos_Eduardo_(footballer,_born_1987)",Carlos Eduardo,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Carlos_Eduardo_(footballer,_born_1987)",Carlos Eduardo Marques,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Carlos_Castro_(footballer,_born_1978)",Carlos Castro,,,http://dbpedia.org/resource/Costa_Rica,
"http://dbpedia.org/resource/Carlos_Castro_(footballer,_born_1978)",Carlos Eduardo Castro Mora,,,http://dbpedia.org/resource/Costa_Rica,
http://dbpedia.org/resource/Carlos_Condit,Carlos Condit,,,http://dbpedia.org/resource/United_States,
"http://dbpedia.org/resource/Carlos_Garrido_(footballer,_born_1994)",Carlos Garrido,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Caballero_(Spanish_footballer),Carlos Caballero,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Caballero_(Spanish_footballer),Carlos Caballero Pérez,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Carrasco_(footballer),Carlos Carrasco,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Carrasco_(footballer),Carlos Carrasco Rodríguez,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Cordero_(footballer),Carlos Cordero,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Carreño,Carlos Carreño,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Carreño,Carlos Luís Carreño Cejudo,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Diego_Ferreira,Carlos Diego Ferreira,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Front,Carlos Front,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Gerardo_Rodríguez,Carlos Gerardo Rodríguez Serrano,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Gerardo_Rodríguez,Gerardo Rodríguez,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Heriberto_Pinto,Carlos Heriberto Pinto,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Heriberto_Pinto,Carlos Heriberto Pinto Rosas,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Chacón_Galindo,Carlos Chacón Galindo,,,http://dbpedia.org/resource/Peru,
http://dbpedia.org/resource/Carlos_De_Giorgi,Carlos Alberto De Giorgi,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_De_Giorgi,Carlos De Giorgi,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Espejo,Carlos Espejo,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Espejo,Carlos Felipe Espejo Pérez,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Cerutti,Carlos Cerutti,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Cuero,Carlos Andrés Cuero Quiñónez,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Cuero,Carlos Cuero,,,http://dbpedia.org/resource/Ecuador,
"http://dbpedia.org/resource/Carlos_García_(footballer,_born_1978)",Carlos García,,,http://dbpedia.org/resource/Ecuador,
"http://dbpedia.org/resource/Carlos_García_(footballer,_born_1978)",Carlos Alberto García Charcopa,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Góngora,Carlos Gongora Mercado,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Góngora,Carlos Góngora,,,http://dbpedia.org/resource/Ecuador,
http://dbpedia.org/resource/Carlos_Chavarría,Carlos Chavarría,,,http://dbpedia.org/resource/Nicaragua,
http://dbpedia.org/resource/Carlos_Chavarría,Carlos Alberto Chavarria Rodriguez,,,http://dbpedia.org/resource/Nicaragua,
http://dbpedia.org/resource/Carlos_Felipe,Carlos Felipe,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Fernández_Vallespín,Carlos Fernández Vallespín,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Franco_Iribarnegaray,Carlos Franco Iribarnegaray,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Daniel,Carlos Daniel,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Daniel,Carlos Daniel Cevada Teixeira,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Curbelo,Carlos Curbelo,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_E._Mendoza,Carlos E. Mendoza,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Guillermo_Smith,Carlos Guillermo Smith,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Frederick_MacDonald,Carlos Frederick MacDonald,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Gallegos,Carlos Gallegos,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Galdames,Carlos Galdames,,,http://dbpedia.org/resource/Chile,
http://dbpedia.org/resource/Carlos_Galdames,Carlos Patricio Galdames Vásquez,,,http://dbpedia.org/resource/Chile,
http://dbpedia.org/resource/Carlos_Fernández_Carriedo,Carlos Fernández Carriedo,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Carmona_(Spanish_footballer),Carlos Carmona,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Carmona_(Spanish_footballer),Carlos Carmona Bonet,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Grosso,Carlos Alfredo Grosso,,,http://dbpedia.org/resource/Argentina,
http://dbpedia.org/resource/Carlos_Garaikoetxea,Carlos Garaikoetxea Urriza,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Gurpegui,Carlos Gurpegui,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Gurpegui,Carlos Gurpegui Nausia,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Harvey,Carlos Harvey,,,http://dbpedia.org/resource/Panama,
http://dbpedia.org/resource/Carlos_Hasselbaink,Carlos Hasselbaink,,,http://dbpedia.org/resource/Suriname,
http://dbpedia.org/resource/Carlos_Dias_(footballer),Carlos Dias,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Dias_(footballer),Carlos Eduardo Oliveira Dias,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Fávaro,Carlos Fávaro,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_Da_Cruz,Carlos Da Cruz,,,http://dbpedia.org/resource/France,
http://dbpedia.org/resource/Carlos_Edwards,(CM),,,http://dbpedia.org/resource/Trinidad_and_Tobago,
http://dbpedia.org/resource/Carlos_Edwards,Akenhaton Carlos Edwards,,,http://dbpedia.org/resource/Trinidad_and_Tobago,
http://dbpedia.org/resource/Carlos_Edwards,Carlos Edwards,,,http://dbpedia.org/resource/Trinidad_and_Tobago,
http://dbpedia.org/resource/Carlos_Cisneros_(footballer),Carlos Cisneros,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Cisneros_(footballer),Carlos Ernesto Cisneros Barajas,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Deltour,Carlos Deltour,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Galindo,Carlos Galindo,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Galindo,Carlos Gustavo Galindo De La Rosa,,,http://dbpedia.org/resource/Mexico,
"http://dbpedia.org/resource/Carlos_Gutiérrez_(footballer,_born_1990)",Carlos Gutiérrez,,,http://dbpedia.org/resource/Mexico,
"http://dbpedia.org/resource/Carlos_Gutiérrez_(footballer,_born_1990)",Carlos Alberto Gutiérrez Armas,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Graef_Fernández,Carlos Graef Fernández,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Garces_(athlete),Carlos Antonio Bernardo Garcés López,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Garces_(athlete),Carlos Garcés López,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Castillo_(Guatemalan_footballer),Carlos Castillo,,,http://dbpedia.org/resource/Guatemala_Department,
http://dbpedia.org/resource/Carlos_Castillo_(Guatemalan_footballer),Carlos Rafael Castillo Rosales,,,http://dbpedia.org/resource/Guatemala_Department,
http://dbpedia.org/resource/Carlos_Figueroa_(footballer),Carlos Figueroa,,,http://dbpedia.org/resource/Guatemala_Department,
http://dbpedia.org/resource/Carlos_Figueroa_(footballer),Carlos Fernando Figueroa Martínez,,,http://dbpedia.org/resource/Guatemala_Department,
http://dbpedia.org/resource/Carlos_Gallardo_(footballer),Carlos Eduardo Gallardo Nájera,,,http://dbpedia.org/resource/Guatemala_Department,
http://dbpedia.org/resource/Carlos_Gallardo_(footballer),Carlos Gallardo,,,http://dbpedia.org/resource/Guatemala_Department,
http://dbpedia.org/resource/Carlos_Carneiro_(handballer),Carlos Carneiro,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Carneiro_(handballer),Carlos Hugo Freitas Carneiro,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Freitas,Carlos Freitas,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Freitas,Carlos Manuel Ribeiro Freitas,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Gómez_Álava,Carlos Gómez Álava,,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Carlos_Camacho,Carlos Camacho,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Cardet,Carlos Cardet,,,http://dbpedia.org/resource/Cuba,
http://dbpedia.org/resource/Carlos_Del_Toro,Carlos Del Toro,,,http://dbpedia.org/resource/Cuba,
http://dbpedia.org/resource/Carlos_Gutierrez,Carlos Gutierrez,,,http://dbpedia.org/resource/Cuba,
http://dbpedia.org/resource/Carlos_E._Mendoza,Carlos E. Mendoza,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Drummond_de_Andrade,Carlos Drummond de Andrade,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_França,Carlos França,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carlos_França,Carlos Clay de França,,,http://dbpedia.org/resource/Brazil,
